id,sequence,domain,response_type,task,choices,response,confidence,is_correct,task_type,condition,validity,believability,conflict,stimulus,qnum,total_qnum,rt,logRT,rt_for,statementEval
63884,51,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,57.0,1,MP,Neutral,Valid,Unbelievable,Conflict,<p>All jilms are sour.</p><p>Oranges are jilms.</p>,8,52,2975.5,7.99816737108491,1725.19999998808,6
63884,52,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,65.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>,3,34,1544.5,7.34245551235864,1655.30000001192,9
63884,53,conditional,single-choice,All B are C/No A are B,Yes/No,No,83.0,1,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,44,4087.5,8.31568881520551,2041.09999999404,0
63884,54,conditional,single-choice,All B are C/No A are B,Yes/No,No,68.0,1,DA,Neutral,Invalid,Unbelievable,No-conflict,<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>,3,108,3675.09999999404,8.20933562215946,1790.30000001192,3
63884,55,conditional,single-choice,All B are C/No A are C,Yes/No,No,26.0,0,MT,Neutral,Valid,Unbelievable,Conflict,<p>All metals are hwill.</p><p>Mercury is not hwill.</p>,2,71,3354.0,8.11790894238315,2731.29999998212,6
63884,56,conditional,single-choice,All B are C/All A are C,Yes/No,No,14.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>,4,119,4194.80000001192,8.34160094196309,1987.70000001788,3
63884,57,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,66.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>,4,107,3470.09999999404,8.15193869096775,2296.0,1
63884,58,conditional,single-choice,All B are C/All A are C,Yes/No,No,83.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,59,2454.5,7.80567835349811,2492.69999998808,2
63884,59,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,68.0,1,MT,Neutral,Valid,Believable,No-conflict,<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>,2,30,8939.80000001192,9.098268496554,1524.59999999404,2
63884,60,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,91.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All krirks need water.</p><p>Roses are krirks.</p>,1,56,3072.69999998808,8.03031193288983,3007.89999997616,8
63884,61,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,84.0,0,AC,Neutral,Invalid,Believable,Conflict,<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>,3,103,1272.40000000596,7.14866015987967,2291.59999999404,8
63884,62,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,90.0,1,MP,Neutral,Valid,Believable,No-conflict,<p>All greembs have roots.</p><p>Oaks are greembs.</p>,2,41,1171.69999998808,7.06621096466394,1442.20000001788,6
63884,63,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,28.0,1,MT,Neutral,Valid,Unbelievable,Conflict,<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>,4,97,8957.70000001788,9.10026877659023,2425.80000001192,3
63884,64,conditional,single-choice,All B are C/All A are C,Yes/No,No,97.0,1,AC,Neutral,Invalid,Unbelievable,No-conflict,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,61,3884.59999999404,8.2647752973965,2094.79999998212,0
63885,1,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>,7,15,3749.19999998808,8.22929776286915,2557.79999998212,4
63885,2,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have branches.</p><p>Maples are trees.</p>,6,113,24054.099999994,10.0880607391744,2719.0,10
63885,3,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3,17726.7000000179,9.78282725653431,2346.0,10
63885,4,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need air.</p><p>Daisies need air.</p>,5,23,4603.19999998808,8.43450699279469,10252.0,10
63885,5,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,83,6049.09999999404,8.70766477962741,3080.90000000596,10
63885,6,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,50,9402.70000001788,9.14875216105875,2918.0,0
63885,7,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,67,14751.900000006,9.59912716703194,2925.0,0
63885,8,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,99,4414.5,8.39264985634164,2765.0,0
63885,9,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,73,4431.89999997616,8.39658366499029,2421.29999998212,0
63885,10,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,66,2992.80000001192,8.00396468303792,2436.39999997616,0
63885,11,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,67.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All plants are green.</p><p>Mushroom are not plants.</p>,6,75,15232.5,9.63118658212265,2459.0,10
63885,12,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,81,2097.19999998808,7.64835840069269,2576.90000000596,0
63885,13,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,100.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,6,22219.6000000238,10.0087300612325,2010.30000001192,7
63885,14,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,100,2342.60000002384,7.75901670264595,2002.29999998212,0
63885,15,conditional,single-choice,All B are C/No A are C,Yes/No,No,75.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,5,11587.6999999881,9.35769946970256,5171.69999998808,0
63885,16,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,68,5675.0,8.6438258423496,2066.69999998808,0
63885,17,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,111,3600.0,8.1886891244442,1979.30000001192,2
63885,18,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees will become tall.</p><p>Bonsai are trees.</p>,3,120,4137.30000001192,8.32779868015128,4398.0,2
63885,19,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,87.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>,8,79,4280.29999998212,8.36177837957318,5199.90000000596,0
63885,20,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,80,8039.69999998808,8.99214704804253,2996.90000000596,0
63885,21,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,80.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,4444.29999998212,8.39937765522769,4173.0,10
63885,22,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121,3735.69999998808,8.22569049633547,9219.40000000596,0
63885,23,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,51,9025.0,9.10775378320108,2709.70000001788,0
63885,24,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,90,15254.0,9.63259704272418,2913.80000001192,10
63885,25,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need water.</p><p>Roses need water.</p>,2,27,5776.69999998808,8.66158786436328,5379.59999999404,10
63885,26,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,91.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>,5,82,4205.0,8.34402957240705,2590.70000001788,10
63885,27,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>,8,35,7617.69999998808,8.93822976584675,2569.39999997616,10
63885,28,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,60,12403.3000000119,9.4257178452203,2958.29999998212,4
63885,29,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,98.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All citruses are sour.</p><p>Oranges are citruses.</p>,8,13,4388.19999998808,8.38667439920513,3312.59999999404,10
63885,30,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,98.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All plants are green.</p><p>Mushrooms are not green.</p>,6,76,3568.5,8.17990061841112,3867.59999999404,10
63885,31,conditional,single-choice,All B are C/All A are B,Yes/No,No,100.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,64,2888.70000001788,7.96856185292054,2428.0,0
63885,32,conditional,single-choice,All B are C/No A are C,Yes/No,No,90.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,29,11404.1999999881,9.3417369875838,2645.30000001192,10
63885,33,conditional,single-choice,All B are C/All A are C,Yes/No,No,36.0,1,AC,Standard,Invalid,Believable,Conflict,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,102,19541.8999999762,9.88031615730647,2736.90000000596,8
63885,34,conditional,single-choice,All B are C/No A are C,Yes/No,No,45.0,0,MT,Standard,Valid,Believable,No-conflict,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,106,16594.0,9.71679646322423,2554.80000001192,10
63885,35,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123,15296.2999999821,9.63536624806839,2270.69999998808,0
63885,36,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All humans have skin.</p><p>Newborns are human.</p>,8,48,4415.59999999404,8.39289900414285,2257.69999998808,10
63885,37,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,100.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>,8,36,2637.09999999404,7.87743510751294,2590.19999998808,10
63885,38,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,69.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees grow leaves.</p><p>Pines are trees.</p>,7,112,3423.0,8.13827263853019,1637.69999998808,6
63885,39,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,115,1277.09999999404,7.15234716149755,2754.09999999404,10
63885,40,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,110,13432.599999994,9.50543986720538,3690.5,0
63885,41,conditional,single-choice,All B are C/No A are B,Yes/No,No,82.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,58,5761.10000002384,8.65888370768342,3799.0,0
63885,42,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,28,3444.09999999404,8.144417901129,2909.89999997616,10
63885,43,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124,7742.70000001788,8.95450574296583,2818.0,0
63885,44,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,57,2840.5,7.95173537199718,2934.69999998808,0
63885,45,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metal is hard to break.</p><p>Bricks are not metal.</p>,7,69,5982.20000001788,8.69654367226823,2101.90000000596,0
63885,46,conditional,single-choice,All B are C/No A are B,Yes/No,No,63.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,105,1997.40000000596,7.59960161381202,2392.80000001192,9
63885,47,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,26,2740.69999998808,7.91596864120228,2083.40000000596,10
63885,48,conditional,single-choice,All B are C/No A are C,Yes/No,No,100.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>,8,125,6617.29999998212,8.79744271074799,3364.09999999404,1
63885,49,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,49,1450.90000000596,7.27993933252575,3283.40000000596,10
63885,50,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,116,4183.0,8.3387839714422,4281.59999999404,10
63885,51,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,41.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All birds have feathers.</p><p>Parrots are birds.</p>,7,7,9232.5,9.13048514672672,4017.30000001192,10
63885,52,conditional,single-choice,All B are C/All A are B,Yes/No,No,79.0,0,MP,Standard,Valid,Believable,No-conflict,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,101,5386.0,8.59155827337154,3479.80000001192,10
63885,53,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have branches.</p><p>Maples have branches.</p>,6,114,1644.30000001192,7.40507004072743,1903.69999998808,10
63885,54,conditional,single-choice,All B are C/All A are C,Yes/No,No,100.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals can walk.</p><p>Birds can walk.</p>,2,63,4816.59999999404,8.479823563945,4754.29999998212,0
63885,55,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,100.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,18,1815.90000000596,7.50433649156903,2047.5,10
63885,56,conditional,single-choice,All B are C/No A are C,Yes/No,No,94.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,32,1875.30000001192,7.53652392561223,2789.0,0
63885,57,conditional,single-choice,All B are C/All A are B,Yes/No,No,92.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is fuel.</p>,6,31,2734.69999998808,7.91377701962153,3138.69999998808,0
63885,58,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,91,3163.70000001788,8.05949750771007,2934.60000002384,8
63885,59,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,89.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,16,5097.29999998212,8.53646626675631,3197.80000001192,10
63885,60,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,89.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,8,2706.59999999404,7.9034485136402,2250.19999998808,10
63885,61,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,67.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2,7300.5,8.89569811794162,2008.79999998212,10
63885,62,conditional,single-choice,All B are C/No A are B,Yes/No,No,100.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,72,2033.79999998212,7.61766124334824,2436.29999998212,0
63885,63,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need air.</p><p>Daisies are flowers.</p>,5,22,1816.30000001192,7.50455674376196,4713.90000000596,9
