id,sequence,domain,response_type,task,choices,response,task_type,response_int,response_ref,correct_int,correct_ref,for_int,for_ref,rt_int,rt_ref,validity,believability,conflict,response_changed,accuracy_gain,for_change,rt_change,condition,stimulus,qnum,total_qnum
69600,44,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,67.0,69.0,5325.0,2550.60000000894,1,0,1,0,0,2.0,-2774.39999999106,A,<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>,8,126
69600,45,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,56.0,90.0,4451.89999999106,5305.0,0,0,0,0,0,34.0,853.1000000089398,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
69600,46,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,72.0,77.0,4836.5,2628.20000000298,0,0,0,0,0,5.0,-2208.29999999702,A,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,101
69600,47,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,64.0,80.0,4955.80000001192,19886.200000003,0,1,1,0,0,16.0,14930.399999991077,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
69600,48,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,43.0,68.0,3804.0,20455.200000003,1,1,0,1,1,25.0,16651.200000003,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
69600,49,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,62.0,80.0,5119.5,6599.0,0,1,1,0,0,18.0,1479.5,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
69600,50,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,71.0,67.0,4724.70000000298,11306.299999997,1,0,1,0,0,-4.0,6581.5999999940195,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
69600,51,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,60.0,91.0,5505.09999999404,6849.19999998808,0,0,0,0,0,31.0,1344.0999999940395,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
69600,52,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,90.0,97.0,3887.5,2463.5,1,0,1,0,0,7.0,-1424.0,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
69600,53,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,90.0,87.0,4578.30000001192,5383.70000000298,1,1,0,0,0,-3.0,805.3999999910602,A,<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>,6,5
69600,54,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3957.89999999106,1516.5,1,1,0,0,0,0.0,-2441.39999999106,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
69600,55,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,81.0,85.0,3681.20000000298,2236.40000000596,0,1,1,0,0,4.0,-1444.7999999970198,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
69600,56,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,67.0,71.0,5717.29999999702,4810.59999999404,0,1,1,0,0,4.0,-906.7000000029793,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
69600,57,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,93.0,93.0,2588.09999999404,1402.90000000596,1,1,0,0,0,0.0,-1185.19999998808,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
69600,58,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,89.0,92.0,3489.90000000596,1684.5,1,0,1,0,0,3.0,-1805.40000000596,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
69600,59,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,67.0,67.0,5973.40000000596,7542.5,0,0,0,0,0,0.0,1569.0999999940404,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
69600,60,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,96.0,93.0,2868.79999999702,2323.09999999404,1,1,0,0,0,-3.0,-545.7000000029802,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
69600,61,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,1917.09999999404,1618.29999999702,1,0,1,0,0,0.0,-298.79999999702,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
69600,62,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,92.0,94.0,4453.5,1599.09999999404,0,1,1,0,0,2.0,-2854.40000000596,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69600,63,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,90.0,88.0,4592.39999999106,765.70000000298,0,0,0,0,0,-2.0,-3826.69999998808,A,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,79
69600,64,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,90.0,91.0,3029.10000000894,3737.10000000894,0,1,1,0,0,1.0,708.0,A,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,50
69602,1,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4166.09999999404,448.09999999404,0,1,1,0,0,0.0,-3718.0000000000005,B,<p>All dogs have zems.</p><p>Labradors have zems.</p>,4,21
69602,2,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4992.59999999404,5523.80000001192,1,0,1,0,0,0.0,531.2000000178796,B,<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>,3,44
69602,3,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,62.0,90.0,6360.19999998808,8499.0,0,1,1,0,0,28.0,2138.80000001192,B,<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>,3,106
69602,4,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,82.0,95.0,5564.5,3977.20000001788,0,0,0,0,0,13.0,-1587.29999998212,B,<p>All mammals can jaut.</p><p>Lizards can jaut.</p>,2,65
69602,5,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3987.70000001788,1631.0,1,1,0,0,0,0.0,-2356.70000001788,B,<p>All animals can move.</p><p>Mushrooms cannot move.</p>,6,4
69602,6,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,98.0,1936.80000001192,1286.0,0,1,1,0,0,-2.0,-650.80000001192,B,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,10
69602,7,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,24.0,70.0,6437.19999998808,,0,0,0,0,0,46.0,,B,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,63
69602,8,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,99.0,100.0,4251.40000000596,1359.79999998212,1,0,1,0,0,1.0,-2891.6000000238396,B,<p>All citruses are sour.</p><p>Mandarins are citruses.</p>,8,15
69602,9,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,18.0,84.0,6556.90000000596,7767.59999999404,1,0,1,0,0,66.0,1210.699999988081,B,<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>,4,99
69602,10,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,73.0,33.0,3439.79999998212,8958.40000000596,0,0,0,1,1,-40.0,5518.60000002384,B,<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>,4,120
69602,11,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,38.0,85.0,5133.19999998808,3970.19999998808,0,0,0,0,0,47.0,-1163.0,B,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,81
69602,12,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,41.0,71.0,2365.0,1739.59999999404,0,1,1,1,1,30.0,-625.40000000596,B,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,52
69602,13,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,99.0,100.0,4263.90000000596,905.09999999404,0,0,0,0,0,1.0,-3358.8000000119196,B,<p>All broans can fly.</p><p>Planes are not broans.</p>,4,12
69602,14,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,0.0,100.0,6294.5,7636.0,1,1,0,0,0,100.0,1341.5,B,<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>,4,109
69602,15,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,67.0,67.0,4881.0,198.299999982119,0,1,1,0,0,0.0,-4682.700000017881,B,<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>,2,95
69602,16,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3407.69999998808,198.09999999404,0,1,1,0,0,0.0,-3209.59999999404,B,<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>,1,119
69602,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,96.0,81.0,3653.80000001192,794.5,1,0,1,0,0,-15.0,-2859.30000001192,B,<p>All hirks can walk.</p><p>Whales are hirks.</p>,1,46
69602,18,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,34.0,50.0,5506.20000001788,2487.5,0,1,1,0,0,16.0,-3018.7000000178796,B,<p>All flowers need air.</p><p>Daisies need air.</p>,5,25
69602,19,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,37.0,43.0,6564.69999998808,3528.29999998212,0,0,0,0,0,6.0,-3036.40000000596,B,<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>,3,110
69602,20,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,14.0,100.0,6326.19999998808,3665.60000002384,1,1,0,0,0,86.0,-2660.59999996424,B,<p>All flowers need air.</p><p>Daisies are flowers.</p>,5,24
69602,21,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3371.0,928.90000000596,1,1,0,0,0,0.0,-2442.09999999404,B,<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>,3,37
69602,22,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,73.0,67.0,6516.90000000596,2029.20000001788,1,0,1,0,0,-6.0,-4487.699999988079,B,<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>,3,49
69602,23,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,40.0,47.0,5914.09999999404,3572.80000001192,0,1,1,0,0,7.0,-2341.2999999821204,B,<p>All trees have branches.</p><p>Maples have branches.</p>,6,115
69602,24,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,86.0,100.0,5695.59999999404,1415.0,0,0,0,0,0,14.0,-4280.59999999404,B,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,70
69602,25,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,9.0,71.0,6559.39999997616,4754.40000000596,0,1,1,1,1,62.0,-1804.9999999702004,B,<p>All flowers need vak.</p><p>Roses need vak.</p>,2,27
69602,26,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,71.0,90.0,3777.19999998808,4083.70000001788,0,1,1,0,0,19.0,306.50000002980005,B,<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>,3,105
69602,27,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,83.0,83.0,4641.80000001192,4289.5,1,0,1,0,0,0.0,-352.30000001192,B,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,71
69602,28,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,42.0,93.0,5594.90000000596,7487.80000001192,0,0,0,1,1,51.0,1892.9000000059605,B,<p>All metal is hard to break.</p><p>Bricks are not metal.</p>,7,72
69602,29,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,79.0,40.0,2112.10000002384,4025.39999997616,1,1,0,1,1,-39.0,1913.29999995232,B,<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>,7,17
69602,30,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,93.0,100.0,6212.5,1232.90000000596,1,1,0,0,0,7.0,-4979.5999999940395,B,<p>All humans have skin.</p><p>Newborns are human.</p>,8,51
69602,31,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,5940.0,715.799999982119,1,1,0,0,0,0.0,-5224.200000017881,B,<p>All krirks need water.</p><p>Roses are krirks.</p>,1,59
69602,32,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3103.19999998808,1429.19999998808,1,1,0,0,0,0.0,-1674.0,B,<p>All trees have branches.</p><p>Maples are trees.</p>,6,114
69602,33,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,93.0,4082.29999998212,2856.80000001192,0,0,0,0,0,-7.0,-1225.4999999702,B,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,60
69602,34,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,77.0,60.0,5325.90000000596,1818.5,1,0,1,0,0,-17.0,-3507.4000000059596,B,<p>All birds can chid.</p><p>Penguins cannot chid.</p>,1,6
69602,36,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5635.09999999404,2676.39999997616,1,0,1,0,0,0.0,-2958.7000000178805,B,<p>All metals are hwill.</p><p>Mercury is not hwill.</p>,2,74
69602,37,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,90.0,89.0,5583.79999998212,1613.09999999404,1,0,1,0,0,-1.0,-3970.6999999880804,B,<p>All fruits are sweet.</p><p>Lemon is a fruit.</p>,7,30
69602,38,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,27.0,98.0,6378.5,6458.90000000596,0,0,0,0,0,71.0,80.40000000595955,B,<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>,1,122
69602,39,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3352.40000000596,1385.0,1,0,1,0,0,0.0,-1967.40000000596,B,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,83
69602,40,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,30.0,54.0,3896.20000001788,1640.59999999404,0,1,1,1,1,24.0,-2255.60000002384,B,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,18
69602,41,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,91.0,80.0,5957.20000001788,2759.59999999404,1,0,1,0,0,-11.0,-3197.6000000238396,B,<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>,4,111
69602,42,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,27.0,83.0,3355.59999999404,2742.90000000596,1,1,0,1,1,56.0,-612.69999998808,B,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,84
69602,43,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3825.0,2115.79999998212,1,0,1,0,0,0.0,-1709.20000001788,B,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,69
69602,44,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,95.0,4039.30000001192,1313.59999999404,1,1,0,0,0,-5.0,-2725.70000001788,B,<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>,4,14
69602,45,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,100.0,0.0,3946.5,3410.90000000596,0,1,1,1,-1,-100.0,-535.59999999404,B,<p>All Scandinavian countries are cold.</p><p>Qatar is not a Scandinavian country.</p>,5,85
69602,46,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,0.0,100.0,6347.59999999404,3510.5,0,0,0,1,1,100.0,-2837.0999999940404,B,<p>All things made of metal kring.</p><p>Diamonds kring.</p>,3,100
69602,47,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,29.0,90.0,6386.80000001192,2919.59999999404,1,0,1,1,1,61.0,-3467.20000001788,B,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,35
69602,48,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,11.0,73.0,6621.90000000596,5229.0,0,1,1,1,1,62.0,-1392.9000000059596,B,<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>,1,77
69602,49,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,24.0,100.0,5541.0,10829.400000006,0,0,0,0,0,76.0,5288.4000000060005,B,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,61
69602,50,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,16.0,94.0,6698.5,5000.40000000596,0,0,0,1,1,78.0,-1698.0999999940404,B,<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>,1,91
69602,51,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,97.0,95.0,5642.70000001788,1765.30000001192,0,1,1,0,0,-2.0,-3877.4000000059596,B,<p>All plants are green.</p><p>Mushroom are not plants.</p>,6,78
69602,52,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,4.0,28.0,6670.5,4728.30000001192,1,1,0,0,0,24.0,-1942.19999998808,B,<p>All African countries are clett.</p><p>The North Pole is not clett.</p>,1,1
69602,53,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,93.0,87.0,3148.40000000596,4852.90000000596,1,1,0,0,0,-6.0,1704.4999999999995,B,<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>,8,39
69602,54,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,32.0,90.0,6627.20000001788,2185.80000001192,0,0,0,1,1,58.0,-4441.40000000596,B,<p>All fish swim.</p><p>Turtles swim.</p>,5,22
69602,55,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,76.0,68.0,3634.69999998808,2042.0,1,1,0,0,0,-8.0,-1592.69999998808,B,<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>,2,33
69602,56,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,56.0,79.0,6868.70000001788,4255.5,0,1,1,0,0,23.0,-2613.2000000178796,B,<p>All glass objects are fragile.</p><p>Hammers are not made of glass.</p>,8,38
69602,58,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,32.0,94.0,6394.90000000596,10046.5,0,0,0,1,1,62.0,3651.5999999940404,B,<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>,8,80
69602,59,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5637.69999998808,2272.80000001192,1,1,0,0,0,0.0,-3364.89999997616,B,<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>,3,94
69602,60,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,91.0,6965.5,2503.69999998808,1,0,1,0,0,-9.0,-4461.80000001192,B,<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>,2,97
69602,61,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,78.0,73.0,6484.79999998212,2147.09999999404,0,1,1,0,0,-5.0,-4337.699999988081,B,<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>,4,41
69602,63,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,37.0,15.0,4641.40000000596,2679.20000001788,0,0,0,0,0,-22.0,-1962.1999999880795,B,<p>All taizes have wheels.</p><p>Trolley suitcases are not taizes.</p>,2,98
69602,64,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3032.40000000596,1594.0,1,1,0,0,0,0.0,-1438.40000000596,B,<p>All greembs have roots.</p><p>Oaks are greembs.</p>,2,45
69606,1,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,46.0,45.0,4018.90000000037,678.900000000373,0,0,0,0,0,-1.0,-3339.999999999997,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
69606,2,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,64.0,61.0,3402.79999999888,324.400000000373,1,1,0,0,0,-3.0,-3078.399999998507,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
69606,3,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,63.0,62.0,4733.39999999851,159.199999999255,0,1,1,0,0,-1.0,-4574.199999999255,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69606,4,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,68.0,62.0,3077.30000000075,547.700000001118,1,1,0,0,0,-6.0,-2529.599999999632,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
69606,5,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,57.0,54.0,5680.59999999963,371.699999999255,0,0,0,0,0,-3.0,-5308.900000000375,A,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,89
69606,6,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,61.0,57.0,3445.10000000149,761.10000000149,0,0,0,0,0,-4.0,-2684.0,A,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,57
69606,7,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,65.0,52.0,3199.20000000112,475.599999999627,1,0,1,0,0,-13.0,-2723.600000001493,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
69606,8,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,54.0,80.0,2822.40000000037,838.099999999627,0,1,1,0,0,26.0,-1984.3000000007428,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
69606,9,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,58.0,61.0,4496.0,634.599999999627,0,1,1,0,0,3.0,-3861.400000000373,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
69606,10,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,62.0,55.0,2768.5,838.89999999851,1,0,1,0,0,-7.0,-1929.6000000014901,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
