"sona_id","age","gender","condition","content","stimulus","type","validity","believability","conflict","qnum","total_qnum","response_int","response_ref","correct_int","correct_ref","rt_int","rt_ref","logRT_int","logRT_ref","for_int","for_ref","responseChange","trial_num","statementEval"
"69594",19,"Male","A","Standard","<p>All mammals can walk.</p><p>Lizards can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",66,"No","No","true","true",2603.30000019073,783.399999856949,7.8645351500596,6.66364342104913,96,94,"11",57,1
"69594",19,"Male","A","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",56,"Yes","No","false","true",5013.80000019073,1939.5,8.519949389648,7.57018548688002,83,96,"01",58,10
"69594",19,"Male","A","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",53,"Yes","No","true","false",6662,3303.70000004768,8.80417501875363,8.10279833150134,80,18,"10",59,0
"69594",19,"Male","A","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",36,"Yes","Yes","true","true",2364.39999985695,4527.29999995232,7.76827956888971,8.41788101428208,90,100,"11",60,1
"69594",19,"Male","A","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",118,"Yes","No","false","true",3547.89999985695,3873.40000009537,8.17411115809905,8.26188795331825,82,93,"01",61,10
"69594",19,"Male","A","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",108,"Yes","Yes","true","true",3691.09999990463,5358.60000014305,8.2136797955659,8.58645802594459,93,100,"11",62,10
"69594",19,"Male","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"No","No","false","false",3798.90000009537,1813.70000004768,8.24246683014978,7.50312423664967,94,99,"00",63,10
"69594",19,"Male","A","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",50,"No","No","true","true",3645,5112,8.20111164444276,8.53934599605737,95,100,"11",64,10
"69600",18,"Female","A","Neutral","<p>All slifth is liquid.</p><p>Water is not slifth.</p>","DA","Invalid","Unbelievable","No-conflict","6",89,"Yes","No","false","true",4981.80000001192,23237.3999999911,8.51354655049843,10.0535183286311,39,67,"01",1,1
"69600",18,"Female","A","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",20,"No","No","true","true",4264.60000000894,8456.59999999404,8.35810366889423,9.04270248056667,59,68,"11",2,10
"69600",18,"Female","A","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",107,"No","No","true","true",5575.79999999702,12831.3999999911,8.62619108379081,9.45965057090767,56,65,"11",3,10
"69600",18,"Female","A","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",76,"Yes","Yes","true","true",5066.09999999404,9357.90000000596,8.53032656980502,9.14397618532568,73,87,"11",4,4
"69600",18,"Female","A","Neutral","<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>","MP","Valid","Unbelievable","Conflict","7",42,"Yes","Yes","true","true",2839.90000000596,3813.90000000596,7.95152411926981,8.24640756662575,92,100,"11",5,1
"69600",18,"Female","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"No","Yes","false","true",3865.60000000894,9428.70000000298,8.25987218830275,9.15151350822423,72,73,"01",6,10
"69600",18,"Female","A","Neutral","<p>All fish varl.</p><p>Turtles varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",23,"No","No","true","true",4154,9169.20000000298,8.33182700443606,9.12360532044185,77,85,"11",7,2
"69600",18,"Female","A","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",40,"Yes","Yes","true","true",4534.29999999702,11298.099999994,8.41942599561808,9.3323898489696,45,76,"11",8,7
"69600",18,"Female","A","Neutral","<p>All jilms are sour.</p><p>Mandarins are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",55,"Yes","Yes","true","true",3036,3557.79999999702,8.01829613851552,8.17689765529033,84,97,"11",9,3
"69600",18,"Female","A","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",117,"No","Yes","true","false",4882.20000000298,8946.59999999404,8.49335121693128,9.09902885082425,71,43,"10",10,10
"69600",18,"Female","A","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",108,"No","Yes","false","true",5193.59999999404,17750.700000003,8.55518237731912,9.78418023074584,72,71,"01",11,7
"69600",18,"Female","A","Neutral","<p>All trees have smeifs.</p><p>Maples have smeifs.</p>","AC","Invalid","Believable","Conflict","6",118,"No","No","true","true",4560.79999999702,8027.39999999106,8.42525332571672,8.99061596870651,71,87,"11",12,10
"69600",18,"Female","A","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",29,"No","No","true","true",4439,9477.29999999702,8.39818440483404,9.15665474455606,74,83,"11",13,8
"69600",18,"Female","A","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",7,"Yes","Yes","true","true",3739.40000000596,4665.90000000596,8.22668044973277,8.4480360207199,80,100,"11",14,1
"69600",18,"Female","A","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",87,"Yes","Yes","true","true",4647,7964.90000000596,8.44397712908498,8.98279966733827,74,83,"11",15,2
"69600",18,"Female","A","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",32,"No","Yes","false","true",5889.20000000298,7983.40000000596,8.68087544399176,8.98511966486752,37,64,"01",16,10
"69600",18,"Female","A","Neutral","<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>","MT","Valid","Unbelievable","Conflict","7",73,"Yes","Yes","true","true",5179,7401.29999999702,8.55236726642389,8.90941093943837,76,64,"11",17,3
"69600",18,"Female","A","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","No","true","true",5158.70000000298,7841.29999999702,8.54843988874998,8.9671599159246,72,69,"11",18,1
"69600",18,"Female","A","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",31,"No","No","true","true",5854.70000000298,12145.299999997,8.6750000364617,9.40469754265421,72,72,"11",19,7
"69600",18,"Female","A","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",13,"Yes","Yes","true","true",2853.10000000894,2422.29999999702,7.95616140142606,7.79247278101596,100,100,"11",20,10
"69600",18,"Female","A","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",53,"Yes","Yes","true","true",4832.89999999106,5085.29999999702,8.48320198054703,8.53410930379196,70,85,"11",21,3
"69600",18,"Female","A","Standard","<p>All mammals can walk.</p><p>Lizards can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",66,"No","No","true","true",3477.79999999702,18386.700000003,8.15415518894711,9.81938285614555,80,78,"11",22,0
"69600",18,"Female","A","Neutral","<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>","MT","Valid","Unbelievable","Conflict","5",68,"Yes","Yes","true","true",5398.29999999702,5639.39999999106,8.59383936817241,8.63753295585273,75,78,"11",23,2
"69600",18,"Female","A","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",62,"No","No","true","true",5852.40000000596,8739.70000000298,8.67460711250503,9.07563114311802,75,83,"11",24,0
"69600",18,"Female","A","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",93,"No","No","true","true",5577.5,5687.10000000894,8.62649592630669,8.6459557311172,82,79,"11",25,7
"69600",18,"Female","A","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",28,"Yes","Yes","true","true",3907.79999999702,6105.90000000596,8.27072983477965,8.71701079582792,90,88,"11",26,9
"69600",18,"Female","A","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",92,"Yes","Yes","true","true",5486.90000000596,5259.10000000894,8.61011871199878,8.56771518843213,87,96,"11",27,6
"69600",18,"Female","A","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",36,"Yes","Yes","true","true",3465,2171.09999999404,8.150467911624,7.68298923053745,86,98,"11",28,1
"69600",18,"Female","A","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",112,"Yes","No","false","true",5581.5,12187.1999999881,8.62721283645479,9.40814149961755,58,59,"01",29,0
"69600",18,"Female","A","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",102,"Yes","Yes","true","true",4438.29999999702,15522.799999997,8.39802669922435,9.6500651898358,74,74,"11",30,3
"69600",18,"Female","A","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",47,"No","No","true","true",4848.39999999106,7348.39999999106,8.48640403259451,8.90223788143357,45,65,"11",31,1
"69600",18,"Female","A","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",75,"No","No","true","true",5546.09999999404,10313.799999997,8.62085025702543,9.24123808330374,76,87,"11",32,3
"69600",18,"Female","A","Neutral","<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"No","No","true","true",5382.20000000298,3352.20000000298,8.59085249150368,8.11737212569405,79,87,"11",33,8
"69600",18,"Female","A","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",8,"No","No","true","true",4931.80000001192,7056.29999999702,8.50345931196401,8.86167611378919,69,81,"11",34,0
"69600",18,"Female","A","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",19,"Yes","Yes","true","true",2724.59999999404,4111,7.91007690732977,8.32142158689788,100,100,"11",35,10
"69600",18,"Female","A","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",116,"Yes","Yes","true","true",2116.79999999702,745.40000000596,7.65766079335928,6.61392098705315,100,100,"11",36,9
"69600",18,"Female","A","Neutral","<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>","AC","Invalid","Believable","Conflict","7",11,"No","No","true","true",6016.89999999106,8178.89999999106,8.7023274555029,9.00931294622559,78,96,"11",37,10
"69600",18,"Female","A","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","No","true","true",3690.70000000298,735.5,8.21357142094127,6.60055054004149,94,91,"11",38,7
"69600",18,"Female","A","Neutral","<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>","MT","Valid","Believable","No-conflict","5",86,"Yes","Yes","true","true",5386.59999999404,7722.90000000596,8.59166966709166,8.95194522015007,61,79,"11",39,10
"69600",18,"Female","A","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",57,"No","No","true","true",4723.29999999702,4765.29999999702,8.46026298682806,8.46911577318244,68,77,"11",40,2
"69600",18,"Female","A","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",58,"Yes","Yes","true","true",2879.79999999702,1885.90000000596,7.96547612627314,7.54216043952148,78,93,"11",41,9
"69600",18,"Female","A","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",113,"Yes","Yes","true","true",3867,3089.70000000298,8.2602342916073,8.03582927780083,81,94,"11",42,10
"69600",18,"Female","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"No","No","true","true",4355.79999999702,4896.90000000596,8.37926356931582,8.49635763082932,45,71,"11",43,10
"69600",18,"Female","A","Neutral","<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>","MT","Valid","Unbelievable","Conflict","8",126,"Yes","Yes","true","true",5325,2550.60000000894,8.58016799057763,7.8440839045963,67,69,"11",44,1
"69600",18,"Female","A","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","No","true","true",4451.89999999106,5305,8.40108625032624,8.57640505104808,56,90,"11",45,0
"69600",18,"Female","A","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",101,"No","No","true","true",4836.5,2628.20000000298,8.4839465976226,7.87405448021067,72,77,"11",46,8
"69600",18,"Female","A","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",56,"No","No","true","true",4955.80000001192,19886.200000003,8.50831388681205,9.89778130281636,64,80,"11",47,10
"69600",18,"Female","A","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",16,"No","Yes","false","true",3804,20455.200000003,8.24380842366528,9.92599240787634,43,68,"01",48,10
"69600",18,"Female","A","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"No","No","true","true",5119.5,6599,8.54081205701487,8.79467340138342,62,80,"11",49,9
"69600",18,"Female","A","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",54,"Yes","Yes","true","true",4724.70000000298,11306.299999997,8.46055934584928,9.33311537146634,71,67,"11",50,0
"69600",18,"Female","A","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",64,"No","No","true","true",5505.09999999404,6849.19999998808,8.61343021429498,8.83188713611308,60,91,"11",51,3
"69600",18,"Female","A","Standard","<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","3",82,"Yes","Yes","true","true",3887.5,2463.5,8.26552155648749,7.80933838198402,90,97,"11",52,0
"69600",18,"Female","A","Neutral","<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>","MT","Valid","Believable","No-conflict","6",5,"Yes","Yes","true","true",4578.30000001192,5383.70000000298,8.42908302916754,8.59113114911887,90,87,"11",53,9
"69600",18,"Female","A","Neutral","<p>All suldes have skin.</p><p>Newborns are suldes.</p>","MP","Valid","Believable","No-conflict","8",96,"Yes","Yes","true","true",3957.89999999106,1516.5,8.28346886055558,7.32416032712864,100,100,"11",54,10
"69600",18,"Female","A","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",26,"No","No","true","true",3681.20000000298,2236.40000000596,8.21099406496551,7.71262270915516,81,85,"11",55,6
"69600",18,"Female","A","Neutral","<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>","DA","Invalid","Believable","Conflict","5",48,"No","No","true","true",5717.29999999702,4810.59999999404,8.65125194496102,8.47857709544391,67,71,"11",56,8
"69600",18,"Female","A","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",43,"Yes","Yes","true","true",2588.09999999404,1402.90000000596,7.85867929474834,7.24629680172898,93,93,"11",57,9
"69600",18,"Female","A","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",88,"Yes","Yes","true","true",3489.90000000596,1684.5,8.15762836149254,7.42922406284661,89,92,"11",58,0
"69600",18,"Female","A","Neutral","<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>","DA","Invalid","Unbelievable","No-conflict","7",90,"No","No","true","true",5973.40000000596,7542.5,8.69507155851382,8.92830897103322,67,67,"11",59,2
"69600",18,"Female","A","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",103,"Yes","Yes","true","true",2868.79999999702,2323.09999999404,7.96164910284983,7.75065777962435,96,93,"11",60,10
"69600",18,"Female","A","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",67,"Yes","Yes","true","true",1917.09999999404,1618.29999999702,7.55856890652289,7.389131494521,100,100,"11",61,1
"69600",18,"Female","A","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",104,"No","No","true","true",4453.5,1599.09999999404,8.40144558287192,7.37719624996167,92,94,"11",62,10
"69600",18,"Female","A","Neutral","<p>All plants need draks.</p><p>Solar panels need draks.</p>","AC","Invalid","Unbelievable","No-conflict","8",79,"No","No","true","true",4592.39999999106,765.70000000298,8.43215804221771,6.64079044812297,90,88,"11",63,1
"69600",18,"Female","A","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",50,"No","No","true","true",3029.10000000894,3737.10000000894,8.01602082468134,8.22606518856255,90,91,"11",64,10
"69602",17,"Male","B","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",21,"Yes","Yes","false","false",4166.09999999404,448.09999999404,8.33473562537201,6.1050164217788,100,100,"00",1,10
"69602",17,"Male","B","Neutral","<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",44,"Yes","Yes","true","true",4992.59999999404,5523.80000001192,8.51571209513325,8.61682130822782,100,100,"11",2,0
